"Compound id"	"MeanDecreaseAccuracy"	"MeanDecreaseGini"
"10016_642.32_3.49NA"	"0.000210526315789474"	"0.00390909090909091"
"8275_1041.6779_6.69NA"	"6.06060606060606e-05"	"0.00390697674418605"
"4092_930.4765_3.51NA"	"0.000108108108108108"	"0.00390697674418605"
"2067_521.7814_3.38NA"	"0.000121212121212121"	"0.00390697674418605"
"9173_436.2564_3.85NA"	"0.000277777777777778"	"0.00390697674418605"
"4087_860.4682_3.56NA"	"0"	"0.00390697674418605"
"10309_736.3846_3.74NA"	"0"	"0.00390697674418605"
"7355_773.9134_4.87NA"	"5e-05"	"0.00390697674418605"
"7781_597.2873_3.2NA"	"0.000176470588235294"	"0.0039047619047619"
"5413_418.2276_3.28NA"	"0.000162162162162162"	"0.0039047619047619"
"8013_518.2974_3.58NA"	"0.000102564102564103"	"0.0039047619047619"
"5537_584.4037_7.94NA"	"0.000166666666666667"	"0.0039047619047619"
"3209_674.845_4.58NA"	"0"	"0.0039047619047619"
"3158_265.6678_2.91NA"	"0.000294117647058824"	"0.0039047619047619"
"3902_866.357_4.21NA"	"0.000166666666666667"	"0.0039047619047619"
"4161_477.2634_3.4NA"	"5.55555555555556e-05"	"0.0039047619047619"
"5877_350.1875_2.84NA"	"0"	"0.0039047619047619"
"7243_495.7629_3.26NA"	"5e-04"	"0.0039047619047619"
"2788_360.2108_3.44NA"	"0.000473684210526316"	"0.00390243902439025"
"12148_636.3619_3.92NA"	"0.000378378378378378"	"0.00390243902439025"
"3669_528.2765_2.91NA"	"0.000473684210526316"	"0.00390243902439025"
"9540_394.197_3.28NA"	"0"	"0.00390243902439025"
"5122_815.4845_4.4NA"	"0.000114285714285714"	"0.00390243902439025"
"10999_552.3921_7.5NA"	"0.000195121951219512"	"0.00390243902439025"
"4982_481.232_3.07NA"	"0.000162162162162162"	"0.00390000000000001"
"3462_277.1175_2.43NA"	"0.000428571428571429"	"0.0038974358974359"
"3716_579.4482_4.7NA"	"0.000571428571428571"	"0.0038974358974359"
"219_517.7708_3.17NA"	"-0.000121212121212121"	"0.0038974358974359"
"7038_510.2617_3.04NA"	"0.000108108108108108"	"0.0038974358974359"
"4968_470.7273_2.87NA"	"-4.87804878048781e-05"	"0.0038974358974359"
"5442_443.2521_9.23NA"	"-4.76190476190476e-05"	"0.00389473684210526"
"7132_912.9809_5.35NA"	"0.000102564102564103"	"0.00389473684210526"
"5140_891.7489_4.97NA"	"-5.71428571428571e-05"	"0.00388571428571429"
"3383_754.4063_4.14NA"	"0.000195121951219512"	"0.00388571428571429"
"3990_684.3588_3.15NA"	"0.000216216216216216"	"0.00388235294117646"
"4957_463.1826_3.3NA"	"0.000157894736842105"	"0.00388235294117646"
"1898_829.7565_2.84NA"	"4.87804878048781e-05"	"0.00382693947144205"
"1823_577.2555_3.26NA"	"0"	"0.00380750925436354"
"6420_993.3702_2.96NA"	"0.000315789473684211"	"0.00380437158470067"
"1302_313.2726_6.85NA"	"0"	"0.0038043715847005"
"1662_1007.5248_4.04NA"	"0"	"0.00380112994350387"
"9494_399.2512_7.01NA"	"0"	"0.00378316498316593"
"4384_295.1654_2.76Tyr-Leu"	"0"	"0.00376163265306211"
"2885_833.3359_3.87NA"	"0"	"0.00375177304964554"
"2400_872.9_3.83NA"	"5.40540540540541e-05"	"0.00355555555555556"
"1903_860.8843_3.82NA"	"0"	"0.00342857142857143"
"5722_416.2243_2.71NA"	"0"	"0.00342857142857143"
"7909_499.2935_3.16NA"	"-4.76190476190476e-05"	"0.00342857142857143"
"2185_817.4618_4.16NA"	"0"	"0.00333333333333334"
"9976_376.2089_3.04NA"	"5.71428571428571e-05"	"0.00333333333333333"
"354_722.507_7.23NA"	"5.55555555555556e-05"	"0.00333333333333333"
"5522_562.4217_8.56NA"	"0"	"0.00333333333333333"
"2388_805.5119_6.87NA"	"-5.40540540540541e-05"	"0.00333333333333333"
"978_548.3703_7.04lysoPC 20:2; PC(20:2(11Z,14Z)/0:0); [M+H]+ C28H54NO7P"	"0"	"0.0032"
"1853_680.4205_8.45NA"	"0.000102564102564103"	"0.0032"
"4827_783.5696_8.47NA"	"5e-05"	"0.0032"
"240_533.7836_2.72NA"	"5e-05"	"0.0032"
"901_255.231_8.3NA"	"6.25e-05"	"0.0032"
"6666_416.2377_3.07NA"	"0"	"0.0032"
"3055_544.251_3.57NA"	"-0.000166666666666667"	"0.0032"
"1598_761.9858_4.47NA"	"5.12820512820513e-05"	"0.0032"
"2212_898.4861_3.91NA"	"5.40540540540541e-05"	"0.0032"
"5803_631.6793_4.13NA"	"0"	"0.0032"
"5446_447.2237_3.75NA"	"5.12820512820513e-05"	"0.0032"
"1668_1017.6861_6.76NA"	"0.000111111111111111"	"0.003"
"5301_261.1267_3.12cyclo(Phe-Leu)"	"0"	"0.003"
"8187_296.1681_2.8NA"	"0"	"0.003"
"1862_697.7075_3.85NA"	"-5.26315789473684e-05"	"0.003"
"6245_436.0588_2.93Aztreonam"	"0"	"0.003"
"1409_993.3727_2.98NA"	"0"	"0.003"
"640_718.3624_3.14NA"	"4.87804878048781e-05"	"0.003"
"1970_360.1995_2.65NA"	"6.06060606060606e-05"	"0.003"
"2562_637.4673_9.45NA"	"0"	"0.003"
"8306_441.2369_8.13NA"	"0"	"0.003"
"7780_594.7304_5.41NA"	"0"	"0.003"
"4804_676.3406_2.93NA"	"-5.26315789473684e-05"	"0.003"
"5363_365.2651_8.47NA"	"-5.12820512820513e-05"	"0.003"
"8135_738.3858_4.09NA"	"0"	"0.003"
"1215_490.3282_7.19NA"	"0"	"0.00266666666666667"
"1536_566.3205_6.47NA"	"0"	"0.00266666666666667"
"5993_476.2349_2.69NA"	"0.000105263157894737"	"0.00266666666666667"
"1690_1067.6893_6.83NA"	"0"	"0.00266666666666667"
"5154_984.5316_5.33NA"	"0"	"0.00266666666666667"
"6725_601.3198_2.76NA"	"-6.06060606060606e-05"	"0.00266666666666667"
"5502_532.2898_3.7NA"	"0"	"0.00266666666666667"
"8080_436.0602_3.08Aztreonam"	"0"	"0.00266666666666667"
"1268_741.5575_8.96PC(16:1/17:2); [M+H]+ C41H77N1O8P1"	"0"	"0.00266666666666667"
"2666_404.1936_3.3NA"	"0.000210526315789474"	"0.00266666666666667"
"11865_482.2592_2.73NA"	"0"	"0.00266666666666667"
"3134_809.9144_4.15NA"	"-6.25e-05"	"0.00266666666666667"
"860_668.3307_2.8NA"	"0"	"0.00266666666666667"
"12143_458.7496_2.72NA"	"0"	"0.00266666666666667"
"5539_586.4191_8.95NA"	"5.55555555555556e-05"	"0.00266666666666667"
"3728_592.8121_4.92NA"	"0"	"0.002"
"6490_378.2363_3.72NA"	"0"	"0.00194520547945265"
"200_496.3398_6.68Spectral Match to Lyso-PC(16:0) from NIST14"	"0"	"0"
"224_522.3555_6.84Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"818_496.3402_6.67Lyso-PC(16:0)"	"0"	"0"
"9897_522.3553_6.82Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"61_316.3205_6.34NA"	"0"	"0"
"549_524.2975_6.67NA"	"0"	"0"
"168_466.3285_7.51NA"	"0"	"0"
"968_520.3391_6.46lysoPC 18:2; PC(18:2(2E,4E)/0:0); [M+H]+ C26H50NO7P"	"0"	"0"
"229_524.3701_7.39Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"179_480.3085_6.781-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine"	"0"	"0"
"9886_438.2976_6.84NA"	"0"	"0"
"145_438.2975_6.83NA"	"0"	"0"
"1229_524.3707_7.37Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"829_523.3585_6.82PC(0:0/18:0); [M+H]+ C26H55N1O7P1"	"0"	"0"
"183_482.3235_7.3Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14"	"0"	"0"
"9898_524.2972_6.7NA"	"0"	"0"
"3183_482.3237_7.28Spectral Match to 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14"	"0"	"0"
"8726_703.5734_9.5SM(d18:1/16:0)"	"0"	"0"
"108_379.2817_8.46NA"	"0"	"0"
"1097_375.2608_3.81Azithromycin (Zithromax)"	"0"	"0"
"396_851.3972_6.08Eplerenone"	"0"	"0"
"6813_288.2891_5.59NA"	"0"	"0"
"167_464.3129_6.99NA"	"0"	"0"
"1296_1043.7022_6.82NA"	"0"	"0"
"4118_245.1851_3.08Spectral Match to Leu-Leu from NIST14"	"0"	"0"
"718_279.1696_3.37Phe-Leu"	"0"	"0"
"4916_379.2812_8.47NA"	"0"	"0"
"193_494.3235_6.24lysoPC 16:1; PC(16:1(7Z)/0:0); [M+H]+ C24H48NO7P"	"0"	"0"
"708_245.1852_3.03NA"	"0"	"0"
"221_518.3213_6.69NA"	"0"	"0"
"418_991.6718_6.7NA"	"0"	"0"
"1195_401.2658_7.9NA"	"0"	"0"
"697_188.0699_2.19DL-Indole-3-lactic acid"	"0"	"0"
"1655_991.6714_6.66NA"	"0"	"0"
"757_365.3019_8.91NA"	"0"	"0"
"252_544.3371_6.85NA"	"0"	"0"
"1235_544.3373_6.83Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"56_304.2991_7.57NA"	"0"	"0"
"1628_843.6273_3.86NA"	"0"	"0"
"706_243.1331_1Spectral Match to Thymidine from NIST14"	"0"	"0"
"231_526.3118_7.27NA"	"0"	"0"
"1969_357.2993_8.44Spectral Match to Monoelaidin from NIST14"	"0"	"0"
"1627_843.3778_3.85NA"	"0"	"0"
"186_486.2664_2.68NA"	"0"	"0"
"969_520.3752_8.37NA"	"0"	"0"
"2239_279.1696_3.38Phe-Leu"	"0"	"0"
"6876_675.1045_3.84NA"	"0"	"0"
"106_377.2656_7.94NCGC00384641-01_C22H34O6_(1aR,2S,2aS,5R,5aS,6S,7aS)-2-Acetoxy-5-hydroxy-5-isopropyl-2a,7a-dimethyldecahydroazuleno[5,6-b]oxiren-6-yl (2Z)-2-methyl-2-butenoate"	"0"	"0"
"1278_782.5655_8.981-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"9340_703.574_8.78SM(d18:1/16:0)"	"0"	"0"
"712_265.1538_2.86Phe-Val"	"0"	"0"
"2619_1043.7023_6.83NA"	"0"	"0"
"1221_508.3752_7.03Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"1572_675.1033_3.86NA"	"0"	"0"
"90_357.2991_8.46Spectral Match to Monoolein from NIST14"	"0"	"0"
"496_451.7587_3.78NA"	"0"	"0"
"952_492.3442_7.65NA"	"0"	"0"
"33_244.2627_5.7NA"	"0"	"0"
"1441_205.0965_2.18Massbank:PB000417 Tryptophan|2-amino-3-(1H-indol-3-yl)propanoic acid"	"0"	"0"
"1021_756.5501_8.96Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"241_534.795_2.69NA"	"0"	"0"
"4564_851.3972_6.21Eplerenone"	"0"	"0"
"1679_1044.7051_6.83NA"	"0"	"0"
"963_510.3909_7.61Spectral Match to 1-Heptadecanoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"170_468.3075_6.071-Myristoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"1734_379.282_7.9NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid"	"0"	"0"
"1211_468.3077_6.051-Myristoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"7194_401.2727_7.86NCGC00385238-01_C25H36O4_"	"0"	"0"
"9066_756.5495_9.01Spectral Match to 1,2-Dihexadecanoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"155_454.2924_6.63Spectral Match to 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine from NIST14"	"0"	"0"
"979_548.4064_9.24NA"	"0"	"0"
"975_542.3212_6.44NA"	"0"	"0"
"5828_1044.7054_6.85NA"	"0"	"0"
"7147_852.4004_6.08NA"	"0"	"0"
"10096_231.1695_1.54NA"	"0"	"0"
"55_304.2839_5.87NA"	"0"	"0"
"1752_429.2969_8.46NA"	"0"	"0"
"1708_251.1906_2.77NA"	"0"	"0"
"381_794.6018_8.981-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"8056_304.284_5.85NA"	"0"	"0"
"1951_265.1538_2.81Phe-Val"	"0"	"0"
"1508_522.282_6.3NA"	"0"	"0"
"1761_453.7376_3.75NA"	"0"	"0"
"2370_735.5724_8.45NA"	"0"	"0"
"10445_377.2651_7.94NCGC00384928-01_C22H32O5_(2E)-3-(Acetoxymethyl)-5-[(1R,4aR,8aS)-2,5,5,8a-tetramethyl-4-oxo-1,4,4a,5,6,7,8,8a-octahydro-1-naphthalenyl]-2-pentenoic acid"	"0"	"0"
"9487_316.3204_6.15NA"	"0"	"0"
"20_183.1485_3.95NA"	"0"	"0"
"254_546.3523_7.41Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"981_550.3859_7.5Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14"	"0"	"0"
"1188_355.2827_7.931-Linoleoylglycerol"	"0"	"0"
"4607_429.2978_8.45NA"	"0"	"0"
"177_478.2925_6.39NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid"	"0"	"0"
"1022_756.5516_9.491,2-Dihexadecanoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"5619_782.565_8.871-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"6635_794.6021_8.961-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"178_478.2922_6.39NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid"	"0"	"0"
"1078_283.2623_7.5112(S)-hydroxy-16-Heptadecynoic Acid"	"0"	"0"
"8315_550.386_7.47Spectral Match to 1-O-Hexadecyl-2-O-(2E-butenoyl)-sn-glyceryl-3-phosphocholine from NIST14"	"0"	"0"
"6853_531.2746_8.5NA"	"0"	"0"
"10124_794.6019_8.941-(1Z-Octadecenyl)-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"11721_522.2809_6.32NA"	"0"	"0"
"2099_572.2942_3.34NA"	"0"	"0"
"4787_542.3209_6.45NA"	"0"	"0"
"977_546.3524_6.67NA"	"0"	"0"
"6348_244.2626_5.68NA"	"0"	"0"
"144_437.7421_2.53NA"	"0"	"0"
"1439_188.0698_1.63DL-Indole-3-lactic acid"	"0"	"0"
"1524_546.3526_7.38Spectral Match to 1-Octadecanoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"2199_861.3865_3.82NA"	"0"	"0"
"1081_296.2136_3.04Descladinose Azithromycin"	"0"	"0"
"1626_843.1263_3.85NA"	"0"	"0"
"8866_244.2627_5.69NA"	"0"	"0"
"11891_296.2134_3.01Descladinose Azithromycin"	"0"	"0"
"2424_295.165_2.75Tyr-Leu"	"0"	"0"
"1075_279.1696_3.23Phe-Leu"	"0"	"0"
"1196_403.2813_8.19NA"	"0"	"0"
"1103_408.8795_2.67NA"	"0"	"0"
"478_408.8787_2.69NA"	"0"	"0"
"955_494.3593_8.29NA"	"0"	"0"
"1576_689.3117_3.82NA"	"0"	"0"
"2021_435.2382_2.81NA"	"0"	"0"
"47_283.2624_8.9912(S)-hydroxy-16-Heptadecynoic Acid"	"0"	"0"
"1242_564.4378_8.6NA"	"0"	"0"
"6875_674.7037_3.84NA"	"0"	"0"
"207_502.2907_6.42NCGC00381095-01_C26H44O8_7-Hydroxy-4-[(3Z)-5-hydroxy-3-methyl-3-penten-1-yl]-4a,8,8-trimethyl-3-methylenedecahydro-2-naphthalenyl beta-D-mannopyranoside"	"0"	"0"
"1043_808.5807_8.99NA"	"0"	"0"
"2998_452.2605_3.74NA"	"0"	"0"
"1904_861.1346_3.82NA"	"0"	"0"
"1153_749.5153_3.83MoNA:2399 Azithromycin Dihydrate"	"0"	"0"
"330_679.4177_8.44NA"	"0"	"0"
"143_437.7418_1.44NA"	"0"	"0"
"550_535.2966_2.69NA"	"0"	"0"
"1962_330.7116_3.18NA"	"0"	"0"
"9231_572.2911_3.32NA"	"0"	"0"
"2241_291.1443_3.12Spectral Match to Trimethoprim from NIST14"	"0"	"0"
"871_786.5981_9.06Spectral Match to 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"4084_808.5808_8.97NA"	"0"	"0"
"6880_689.5124_3.8NA"	"0"	"0"
"1571_674.7023_3.86NA"	"0"	"0"
"1489_481.312_6.72NA"	"0"	"0"
"2200_861.636_3.82NA"	"0"	"0"
"1461_339.2883_8.44Spectral Match to Monoelaidin from NIST14"	"0"	"0"
"1205_453.1671_6.06NA"	"0"	"0"
"946_480.3427_6.93Spectral Match to 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"2798_403.281_8.19NA"	"0"	"0"
"497_452.2584_3.79NA"	"0"	"0"
"256_548.2985_8.51NA"	"0"	"0"
"420_1013.653_6.7NA"	"0"	"0"
"2042_473.2397_3.96NA"	"0"	"0"
"1332_511.3021_7.07NA"	"0"	"0"
"1551_590.4533_8.87NA"	"0"	"0"
"1859_689.5107_3.82NA"	"0"	"0"
"2466_439.2403_3.71NA"	"0"	"0"
"9686_548.3702_7.03NA"	"0"	"0"
"6897_844.1292_3.76NA"	"0"	"0"
"111_382.1426_3.39NA"	"0"	"0"
"12102_451.7583_3.66NA"	"0"	"0"
"6372_553.2564_8.5NA"	"0"	"0"
"5757_1065.6838_6.87NA"	"0"	"0"
"875_795.6053_8.98NA"	"0"	"0"
"2396_844.3792_3.85NA"	"0"	"0"
"1509_522.3554_6.55Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"45_272.2938_6.35NA"	"0"	"0"
"2293_452.3126_7.14NA"	"0"	"0"
"2237_263.1388_3.13Phe-Pro"	"0"	"0"
"153_452.3127_7.12NA"	"0"	"0"
"13_156.1379_3.94NA"	"0"	"0"
"777_409.2144_2.69NA"	"0"	"0"
"154_453.1672_6.06NA"	"0"	"0"
"6826_355.2823_7.861-Linoleoylglycerol"	"0"	"0"
"1217_495.3266_6.24PC(0:0/16:0); [M+H]+ C24H51N1O7P1"	"0"	"0"
"724_299.2573_7.72Bolasterone"	"0"	"0"
"260_553.2559_8.52NA"	"0"	"0"
"588_593.824_3.21NA"	"0"	"0"
"1982_373.225_2.93NA"	"0"	"0"
"1277_780.5521_9.571-Hexadecanoyl-2-octadecadienoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"149_440.3083_6.8NA"	"0"	"0"
"2647_339.2882_8.47Spectral Match to Monoelaidin from NIST14"	"0"	"0"
"734_318.1809_3.51Trp Leu"	"0"	"0"
"220_517.7968_3.88NA"	"0"	"0"
"1818_560.7797_4NA"	"0"	"0"
"1523_546.3542_6.59lysoPC 20:3; PC(20:3(5Z,8Z,11Z)/0:0); [M+H]+ C28H52NO7P"	"0"	"0"
"985_569.3652_4.54NA"	"0"	"0"
"9887_440.31_6.8NA"	"0"	"0"
"1669_1019.6286_6.69NA"	"0"	"0"
"8182_267.1332_1.53NA"	"0"	"0"
"1634_872.8066_5.86NA"	"0"	"0"
"2822_527.3155_7.29NA"	"0"	"0"
"2699_546.3531_6.63NA"	"0"	"0"
"3119_745.4204_4.25NA"	"0"	"0"
"1672_1039.6698_6.46NA"	"0"	"0"
"1757_439.2244_2.81NA"	"0"	"0"
"2778_229.1538_2.57NA"	"0"	"0"
"8987_1017.6849_6.7NA"	"0"	"0"
"2671_408.308_8.89NA"	"0"	"0"
"110_381.2974_9.1NA"	"0"	"0"
"1459_339.2883_6.68NA"	"0"	"0"
"3001_454.2386_3.77NA"	"0"	"0"
"2435_326.1765_3.39NA"	"0"	"0"
"121_408.308_8.87NA"	"0"	"0"
"725_300.2888_6.34Spectral Match to D-erythro-C18-Sphingosine from NIST14"	"0"	"0"
"1936_1124.5005_3.85NA"	"0"	"0"
"1560_612.4359_8.89NA"	"0"	"0"
"46_281.2467_8.48Conjugated linoleic Acid (10E,12Z)"	"0"	"0"
"1792_514.7909_3.46NA"	"0"	"0"
"4280_325.0668_4.91Pyochelin"	"0"	"0"
"38_257.2467_8.88NA"	"0"	"0"
"1656_1001.656_6.83NA"	"0"	"0"
"1487_473.2939_3.63NA"	"0"	"0"
"6870_654.3327_8.58NA"	"0"	"0"
"1733_376.2087_3.4NA"	"0"	"0"
"2201_861.8864_3.82NA"	"0"	"0"
"964_513.3178_7.71NA"	"0"	"0"
"2310_508.3383_7.42NA"	"0"	"0"
"1529_552.2978_3.59NA"	"0"	"0"
"917_327.2277_8.41NA"	"0"	"0"
"2229_1120.5505_4NA"	"0"	"0"
"1087_323.2549_7.53NA"	"0"	"0"
"250_543.9463_3.32NA"	"0"	"0"
"1129_578.2941_2.69NA"	"0"	"0"
"1566_655.3794_4.74NA"	"0"	"0"
"2236_254.0586_3.78Sulfamethoxazole"	"0"	"0"
"7660_387.256_3.37NA"	"0"	"0"
"11014_761.5868_8.64PC(16:0/18:0); [M+H]+ C42H85N1O8P1"	"0"	"0"
"1265_700.4224_4.38NA"	"0"	"0"
"1179_272.2939_6.37NA"	"0"	"0"
"1709_263.2362_7.92NA"	"0"	"0"
"500_457.7576_2.66NA"	"0"	"0"
"6865_637.3059_8.58NA"	"0"	"0"
"2495_503.2713_3.87NA"	"0"	"0"
"5892_376.2101_3.38NA"	"0"	"0"
"2559_636.3581_3.83NA"	"0"	"0"
"2181_803.3778_3.26NA"	"0"	"0"
"6929_253.1185_1.31Phe-Ser"	"0"	"0"
"279_577.9604_2.68NA"	"0"	"0"
"68_332.3151_6.49NA"	"0"	"0"
"5118_796.616_8.99Spectral Match to 1-Heptadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"2272_381.2974_9.05NA"	"0"	"0"
"9628_1039.6679_6.34NA"	"0"	"0"
"1483_466.328_6.95NA"	"0"	"0"
"1935_1124.1662_3.85NA"	"0"	"0"
"369_754.5364_8.99PC 34:4; GPCho(16:0/18:4(6Z,9Z,12Z,15Z)); [M+H]+ C42H76NO8P"	"0"	"0"
"1470_400.3413_7.1Spectral Match to Palmitoylcarnitine from NIST14"	"0"	"0"
"2991_430.2633_2.87NA"	"0"	"0"
"185_485.2865_6.93NA"	"0"	"0"
"1545_572.3692_6.94NA"	"0"	"0"
"289_600.8238_3.76NA"	"0"	"0"
"1673_1039.6695_6.45NA"	"0"	"0"
"1635_873.14_5.86NA"	"0"	"0"
"947_482.3232_6.36HEPC"	"0"	"0"
"1768_474.2538_2.79NA"	"0"	"0"
"1226_518.3593_7.83NA"	"0"	"0"
"2581_712.4222_3.64NA"	"0"	"0"
"251_544.2813_3.34NA"	"0"	"0"
"1222_508.3752_7.64Spectral Match to 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine from NIST14"	"0"	"0"
"11127_732.5514_7.971-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"5632_810.5962_8.971-Octadecanoyl-2-octadecenoyl-sn-glycero-3-phosphocholine"	"0"	"0"
"2001_409.2202_2.98NA"	"0"	"0"
"6879_688.9109_3.8NA"	"0"	"0"
"24_205.1302_3.95NA"	"0"	"0"
"3081_600.8247_3.72NA"	"0"	"0"
"5108_782.5661_8.481-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine"	"0"	"0"
"12567_486.2736_2.87NA"	"0"	"0"
"313_654.3316_8.59NA"	"0"	"0"
"212_504.3055_7.3Spectral Match to 1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine from NIST14"	"0"	"0"
"1813_554.2836_3.42NA"	"0"	"0"
"1751_427.2813_8.05NA"	"0"	"0"
"6871_659.2875_8.58NA"	"0"	"0"
"67_331.2837_8.33NA"	"0"	"0"
"2456_420.7617_3.27NA"	"0"	"0"
"4401_437.1931_6.48NA"	"0"	"0"
"9972_307.2621_8.74.gamma.-Linolenic acid ethyl ester"	"0"	"0"
"306_637.3047_8.6NA"	"0"	"0"
"2821_511.3942_7.61NA"	"0"	"0"
"50_286.2732_5.96C17_Sphingosine"	"0"	"0"
"1061_993.6762_6.71NA"	"0"	"0"
"1937_1124.8337_3.86NA"	"0"	"0"
"3190_510.3551_6.97Spectral Match to 1,2-Dioctanoyl PC from NIST14"	"0"	"0"
"6832_408.3085_8.86NA"	"0"	"0"
"6257_486.26_2.77NA"	"0"	"0"
"3641_489.2589_3.49NA"	"0"	"0"
"1526_548.2973_6.55NA"	"0"	"0"
"4992_504.3062_7.3Spectral Match to 1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine from NIST14"	"0"	"0"
"6014_502.284_3.31NA"	"0"	"0"
"6494_391.202_3.21NA"	"0"	"0"
"6895_843.6288_3.71NA"	"0"	"0"
"589_594.3244_3.21NA"	"0"	"0"
"5291_237.1225_1.44Phe-Ala"	"0"	"0"
"1123_540.294_4.04NA"	"0"	"0"
"1713_313.1538_3.54Phe-Phe"	"0"	"0"
"2484_468.7103_3.5NA"	"0"	"0"
"8887_339.2874_8.81NA"	"0"	"0"
"2101_576.2886_2.92NA"	"0"	"0"
"1718_331.2841_8.31NA"	"0"	"0"
"3223_754.537_8.94PC 34:4; GPCho(16:0/18:4(6Z,9Z,12Z,15Z)); [M+H]+ C42H76NO8P"	"0"	"0"
"816_494.2609_3.3NA"	"0"	"0"
"2815_488.2698_3.2NA"	"0"	"0"
"2420_269.6754_2.83NA"	"0"	"0"
"2618_1018.6889_6.77NA"	"0"	"0"
"10230_544.2793_3.42NA"	"0"	"0"
"1714_313.2729_8.3NA"	"0"	"0"
"1033_788.5544_8.99NA"	"0"	"0"
"1798_523.2779_3.28NA"	"0"	"0"
"2393_818.6014_9NA"	"0"	"0"
"2039_463.7555_2.91NA"	"0"	"0"
"1057_931.6495_7.53NA"	"0"	"0"
"1858_688.909_3.83NA"	"0"	"0"
"370_758.4148_3.75NA"	"0"	"0"
"573_563.8156_4.42NA"	"0"	"0"
"39_265.2517_8.99NA"	"0"	"0"
"795_438.2429_1.45NA"	"0"	"0"
"2554_616.1759_6.3Hemin cation"	"0"	"0"
"997_607.3088_3.6NA"	"0"	"0"
"949_486.2939_6.99NA"	"0"	"0"
"10110_581.3275_3.91NA"	"0"	"0"
"579_572.2992_3.04NA"	"0"	"0"
"715_277.1174_3.35PyroGlu-Phe"	"0"	"0"
"7469_402.2253_3.47NA"	"0"	"0"
"1522_546.2811_6.37NA"	"0"	"0"
"2068_522.2887_3.3NA"	"0"	"0"
"10697_425.2653_7.84NA"	"0"	"0"
"1736_381.2986_8.175-cis Iloprost"	"0"	"0"
"1956_311.1888_3.2NA"	"0"	"0"
